Column1,ID,Pin-code,age,Fam members,Education,T.Experience,Income,Mortgage,Fixed Deposit,Demat,Net Banking,Loan
2704,10002705,110001,36,2,Under Graduate,13,1528000,0,0,0,1,0
2705,10002706,110011,51,1,Graduate,26,176000,800000,0,0,1,0
2706,10002707,110003,41,1,Under Graduate,17,1264000,0,0,0,1,0
2707,10002708,110003,33,3,Post Graduate,9,1048000,0,1,0,1,1
2708,10002709,110014,47,1,Graduate,24,600000,1280000,0,0,0,0
2709,10002710,110011,26,3,Graduate,4,552000,1360000,0,0,0,0
2710,10002711,110003,49,2,Under Graduate,27,312000,0,0,0,0,0
2711,10002712,110004,37,4,Under Graduate,14,272000,0,0,0,1,0
2712,10002713,110003,29,1,Under Graduate,7,256000,0,0,0,1,0
2713,10002714,110011,42,1,Under Graduate,18,1032000,0,0,0,1,0
2714,10002715,110001,44,3,Under Graduate,20,1264000,3456000,0,0,0,1
2715,10002716,110014,40,1,Under Graduate,18,432000,0,0,0,1,0
2716,10002717,110001,39,1,Graduate,17,272000,0,0,0,0,0
2717,10002718,110014,21,4,Graduate,-2,360000,0,0,0,1,0
2718,10002719,110011,57,2,Post Graduate,33,544000,0,0,1,0,0
2719,10002720,110001,45,1,Graduate,21,424000,0,0,0,1,0
2720,10002721,110011,46,1,Under Graduate,23,256000,0,0,0,0,0
2721,10002722,110003,56,2,Post Graduate,33,1384000,0,0,0,1,1
2722,10002723,110003,56,4,Under Graduate,34,248000,0,0,0,0,0
2723,10002724,110011,52,2,Under Graduate,29,576000,1152000,0,0,1,0
2724,10002725,110001,47,4,Graduate,24,240000,1256000,1,0,1,0
2725,10002726,110004,61,1,Under Graduate,38,1104000,0,0,0,1,0
2726,10002727,110001,60,1,Graduate,37,144000,1016000,0,0,0,0
2727,10002728,110001,43,1,Under Graduate,19,552000,1760000,0,0,1,0
2728,10002729,110001,37,3,Under Graduate,13,464000,1976000,0,0,1,0
2729,10002730,110014,56,4,Under Graduate,34,504000,0,0,0,1,0
2730,10002731,110003,54,2,Under Graduate,30,344000,0,0,1,0,0
2731,10002732,110004,27,1,Post Graduate,5,224000,0,0,0,1,0
2732,10002733,110004,31,1,Post Graduate,9,304000,1064000,0,0,0,0
2733,10002734,110011,53,3,Graduate,29,576000,1176000,0,0,0,0
2734,10002735,110014,54,4,Under Graduate,31,512000,0,0,0,1,0
2735,10002736,110004,34,3,Graduate,12,560000,1320000,0,0,1,0
2736,10002737,110001,51,1,Under Graduate,29,96000,0,0,0,0,0
2737,10002738,110014,55,2,Under Graduate,31,1272000,0,0,0,0,0
2738,10002739,110003,33,2,Post Graduate,9,824000,0,0,0,1,0
2739,10002740,110011,41,1,Post Graduate,18,336000,0,0,0,1,0
2740,10002741,110001,52,2,Post Graduate,29,384000,1136000,0,0,1,0
2741,10002742,110001,27,1,Under Graduate,3,392000,0,0,0,0,0
2742,10002743,110001,37,2,Under Graduate,14,712000,0,0,0,1,0
2743,10002744,110014,30,4,Graduate,8,176000,0,0,0,1,0
2744,10002745,110014,49,2,Under Graduate,27,80000,688000,0,0,0,0
2745,10002746,110003,48,1,Graduate,25,304000,960000,0,0,0,0
2746,10002747,110004,52,2,Post Graduate,29,392000,760000,0,0,1,0
2747,10002748,110004,36,2,Post Graduate,12,240000,0,0,0,0,0
2748,10002749,110003,30,1,Graduate,7,656000,1920000,1,0,1,0
2749,10002750,110014,60,1,Post Graduate,37,656000,2496000,0,0,1,0
2750,10002751,110001,55,1,Graduate,33,192000,0,0,0,0,0
2751,10002752,110014,45,4,Under Graduate,23,256000,1248000,0,0,1,0
2752,10002753,110001,49,3,Post Graduate,25,272000,888000,0,0,1,0
2753,10002754,110014,52,2,Graduate,27,1560000,3816000,0,0,0,1
2754,10002755,110004,24,4,Under Graduate,1,488000,952000,0,0,0,0
2755,10002756,110001,35,3,Graduate,11,176000,0,0,0,1,0
2756,10002757,110014,25,4,Post Graduate,0,320000,0,0,0,1,0
2757,10002758,110014,61,2,Under Graduate,38,400000,1640000,0,0,0,0
2758,10002759,110004,60,2,Post Graduate,36,280000,0,0,1,0,0
2759,10002760,110011,57,3,Graduate,33,512000,0,0,0,0,0
2760,10002761,110001,30,3,Under Graduate,7,392000,0,0,0,1,0
2761,10002762,110011,33,4,Graduate,8,352000,1536000,0,0,0,0
2762,10002763,110004,54,2,Under Graduate,31,520000,0,0,0,1,0
2763,10002764,110003,53,4,Under Graduate,31,104000,0,0,0,1,0
2764,10002765,110014,29,1,Post Graduate,5,672000,840000,0,0,0,0
2765,10002766,110003,52,4,Graduate,29,224000,808000,0,0,1,0
2766,10002767,110014,56,3,Under Graduate,32,864000,0,0,0,1,0
2767,10002768,110001,46,1,Under Graduate,24,472000,1152000,0,0,1,0
2768,10002769,110011,46,1,Under Graduate,22,1304000,3168000,0,0,1,0
2769,10002770,110014,31,2,Post Graduate,9,1464000,4656000,0,0,1,1
2770,10002771,110011,34,4,Post Graduate,6,552000,0,0,0,1,0
2771,10002772,110004,39,1,Under Graduate,16,920000,0,0,0,0,0
2772,10002773,110001,53,4,Under Graduate,31,1040000,0,0,0,0,1
2773,10002774,110011,61,2,Graduate,37,1480000,2864000,0,0,1,1
2774,10002775,110004,51,2,Under Graduate,29,944000,0,0,0,1,0
2775,10002776,110004,36,1,Under Graduate,13,1304000,0,0,0,0,0
2776,10002777,110004,44,2,Under Graduate,20,1120000,3040000,0,0,1,0
2777,10002778,110011,57,2,Graduate,33,728000,0,0,0,1,0
2778,10002779,110011,54,4,Post Graduate,31,488000,0,0,0,1,0
2779,10002780,110011,57,4,Graduate,35,1344000,0,0,0,1,1
2780,10002781,110004,37,3,Graduate,13,552000,0,0,0,0,0
2781,10002782,110001,45,1,Under Graduate,21,176000,832000,0,0,0,0
2782,10002783,110003,45,1,Under Graduate,22,424000,1704000,0,0,0,0
2783,10002784,110004,51,2,Graduate,26,200000,0,1,0,1,0
2784,10002785,110011,34,4,Graduate,9,920000,0,0,0,0,1
2785,10002786,110014,32,4,Post Graduate,9,248000,680000,1,1,1,0
2786,10002787,110001,34,1,Post Graduate,10,664000,0,0,0,0,0
2787,10002788,110014,58,2,Under Graduate,34,1216000,0,0,0,0,0
2788,10002789,110003,43,1,Under Graduate,20,240000,0,0,0,1,0
2789,10002790,110001,25,1,Post Graduate,3,272000,0,0,0,1,0
2790,10002791,110011,45,1,Post Graduate,22,352000,0,0,0,1,0
2791,10002792,110004,42,2,Under Graduate,20,1456000,0,0,0,0,0
2792,10002793,110004,52,3,Under Graduate,30,352000,936000,0,0,1,0
2793,10002794,110003,55,2,Under Graduate,33,976000,1224000,1,1,1,0
2794,10002795,110011,50,4,Under Graduate,26,280000,0,0,0,1,0
2795,10002796,110014,49,1,Post Graduate,25,728000,0,0,0,0,0
2796,10002797,110003,55,2,Graduate,32,240000,0,0,0,0,0
2797,10002798,110001,63,1,Post Graduate,39,424000,0,0,0,1,0
2798,10002799,110011,56,1,Post Graduate,33,224000,0,0,0,1,0
2799,10002800,110004,62,4,Graduate,39,680000,1600000,0,0,1,0
2800,10002801,110004,50,2,Graduate,26,224000,720000,0,0,1,0
2801,10002802,110014,56,4,Under Graduate,34,328000,1416000,0,0,1,0
2802,10002803,110004,50,1,Post Graduate,22,1232000,0,1,1,1,1
2803,10002804,110014,41,1,Post Graduate,18,328000,0,0,0,1,0
2804,10002805,110001,54,3,Under Graduate,32,264000,0,0,0,0,0
2805,10002806,110003,35,3,Post Graduate,12,1456000,0,0,0,1,1
2806,10002807,110004,51,2,Post Graduate,27,472000,0,0,0,1,0
2807,10002808,110011,25,2,Under Graduate,2,1032000,0,0,1,0,0
2808,10002809,110003,51,3,Post Graduate,27,280000,1088000,0,0,1,0
2809,10002810,110003,40,3,Graduate,16,1480000,0,1,1,1,1
2810,10002811,110001,56,4,Graduate,34,360000,1608000,0,0,0,0
2811,10002812,110004,34,4,Graduate,12,496000,1160000,0,0,0,0
2812,10002813,110001,51,3,Post Graduate,28,1464000,3736000,1,0,1,1
2813,10002814,110001,46,2,Post Graduate,22,112000,0,0,0,1,0
2814,10002815,110004,52,1,Post Graduate,28,424000,0,0,0,1,0
2815,10002816,110011,24,3,Post Graduate,1,384000,1352000,0,0,0,0
2816,10002817,110014,48,2,Under Graduate,26,1024000,0,0,0,1,0
2817,10002818,110014,29,1,Under Graduate,7,840000,2648000,0,0,1,0
2818,10002819,110001,33,3,Under Graduate,9,320000,0,0,0,1,0
2819,10002820,110003,61,2,Under Graduate,37,80000,0,0,0,1,0
2820,10002821,110004,27,2,Under Graduate,4,816000,2424000,0,0,0,0
2821,10002822,110011,55,3,Graduate,32,248000,0,0,0,1,0
2822,10002823,110001,28,4,Under Graduate,5,240000,1264000,0,0,1,0
2823,10002824,110001,31,1,Post Graduate,7,168000,0,0,1,0,0
2824,10002825,110001,60,2,Under Graduate,36,352000,0,0,0,0,0
2825,10002826,110014,33,1,Post Graduate,10,384000,1312000,0,0,1,0
2826,10002827,110001,35,3,Graduate,11,168000,0,0,0,1,0
2827,10002828,110011,35,4,Graduate,11,672000,0,0,0,1,0
2828,10002829,110011,33,3,Graduate,10,512000,1840000,0,0,1,0
2829,10002830,110003,33,1,Under Graduate,9,656000,1104000,0,0,0,0
2830,10002831,110011,57,4,Under Graduate,35,312000,0,0,0,1,0
2831,10002832,110004,51,2,Post Graduate,27,360000,0,0,0,1,0
2832,10002833,110004,43,4,Post Graduate,21,1064000,0,1,0,1,1
2833,10002834,110011,44,2,Under Graduate,22,1216000,0,0,0,1,0
2834,10002835,110011,38,1,Under Graduate,16,96000,728000,0,1,0,0
2835,10002836,110001,40,3,Under Graduate,16,256000,1192000,0,0,1,0
2836,10002837,110011,23,4,Under Graduate,1,592000,1632000,0,0,0,0
2837,10002838,110004,37,2,Graduate,14,432000,1272000,0,0,0,0
2838,10002839,110001,28,3,Graduate,6,1448000,0,1,0,1,1
2839,10002840,110011,56,2,Post Graduate,33,600000,0,0,0,1,0
2840,10002841,110011,39,3,Under Graduate,15,760000,1920000,0,1,0,0
2841,10002842,110001,35,4,Graduate,11,1520000,4520000,1,0,1,1
2842,10002843,110014,34,1,Under Graduate,11,720000,0,0,0,1,0
2843,10002844,110004,25,4,Under Graduate,3,160000,1072000,0,0,1,0
2844,10002845,110011,58,3,Post Graduate,34,512000,0,0,0,0,0
2845,10002846,110011,60,2,Post Graduate,36,680000,784000,0,0,0,0
2846,10002847,110004,65,4,Graduate,43,840000,0,0,0,1,0
2847,10002848,110001,42,1,Under Graduate,18,168000,0,0,0,1,0
2848,10002849,110003,22,2,Graduate,-1,624000,0,0,0,0,0
2849,10002850,110004,43,2,Under Graduate,21,1264000,1056000,0,0,1,0
2850,10002851,110001,56,1,Under Graduate,34,1000000,1752000,0,0,0,0
2851,10002852,110001,59,3,Graduate,36,648000,0,0,0,1,0
2852,10002853,110003,52,1,Under Graduate,29,1464000,0,0,0,1,0
2853,10002854,110004,26,4,Graduate,3,432000,0,0,0,1,0
2854,10002855,110004,47,4,Post Graduate,24,632000,1696000,0,0,1,0
2855,10002856,110004,33,1,Graduate,11,304000,1088000,0,0,1,0
2856,10002857,110011,34,4,Graduate,10,1376000,2360000,0,0,1,1
2857,10002858,110004,32,3,Under Graduate,8,1472000,0,0,0,0,1
2858,10002859,110011,34,2,Under Graduate,11,1264000,912000,0,0,1,0
2859,10002860,110014,33,1,Post Graduate,11,1504000,2256000,0,0,1,1
2860,10002861,110004,25,4,Post Graduate,2,160000,0,0,0,1,0
2861,10002862,110003,40,4,Post Graduate,18,480000,1208000,0,0,0,0
2862,10002863,110004,63,4,Post Graduate,39,904000,0,0,0,1,0
2863,10002864,110004,27,4,Under Graduate,5,560000,0,0,0,1,0
2864,10002865,110004,63,2,Post Graduate,41,672000,0,0,0,1,0
2865,10002866,110004,57,2,Post Graduate,33,184000,0,0,0,1,0
2866,10002867,110011,44,2,Under Graduate,22,1128000,0,1,1,1,0
2867,10002868,110011,57,3,Under Graduate,33,880000,2112000,0,0,1,0
2868,10002869,110003,50,4,Under Graduate,26,248000,0,0,0,1,0
2869,10002870,110011,58,1,Under Graduate,35,176000,640000,0,0,0,0
2870,10002871,110011,41,1,Under Graduate,17,728000,0,0,1,0,0
2871,10002872,110001,63,4,Post Graduate,39,656000,2016000,0,0,1,0
2872,10002873,110014,48,1,Under Graduate,26,184000,0,0,0,0,0
2873,10002874,110003,46,1,Under Graduate,23,280000,0,0,1,1,0
2874,10002875,110014,47,1,Post Graduate,25,912000,0,0,0,1,1
2875,10002876,110004,56,3,Graduate,33,144000,0,0,0,1,0
2876,10002877,110014,22,2,Post Graduate,-2,640000,1904000,0,0,0,0
2877,10002878,110004,56,2,Post Graduate,32,592000,0,0,0,0,0
2878,10002879,110003,43,4,Graduate,19,976000,0,0,0,1,1
2879,10002880,110011,40,3,Graduate,15,584000,0,0,0,0,0
2880,10002881,110011,62,2,Under Graduate,40,320000,0,0,0,1,0
2881,10002882,110001,47,4,Post Graduate,25,440000,0,0,0,1,0
2882,10002883,110011,53,1,Graduate,31,552000,0,0,1,0,0
2883,10002884,110004,38,4,Graduate,14,736000,0,0,0,1,0
2884,10002885,110014,26,4,Post Graduate,2,384000,0,0,0,1,0
2885,10002886,110003,55,4,Post Graduate,31,904000,2616000,0,0,1,1
2886,10002887,110004,48,1,Graduate,25,464000,0,0,0,1,0
2887,10002888,110011,38,2,Under Graduate,16,872000,0,0,0,1,0
2888,10002889,110011,53,3,Graduate,28,312000,0,0,0,1,0
2889,10002890,110001,51,3,Graduate,29,264000,1152000,0,0,0,0
2890,10002891,110004,46,4,Under Graduate,24,144000,0,0,0,1,0
2891,10002892,110014,57,1,Under Graduate,33,504000,0,0,0,1,0
2892,10002893,110014,56,1,Graduate,32,344000,0,0,0,1,0
2893,10002894,110001,36,4,Post Graduate,14,560000,0,0,0,1,0
2894,10002895,110004,47,1,Post Graduate,25,152000,0,0,0,0,0
2895,10002896,110001,58,4,Graduate,36,312000,1120000,0,0,1,0
2896,10002897,110011,52,3,Under Graduate,28,648000,0,0,0,0,0
2897,10002898,110004,26,4,Post Graduate,2,272000,0,0,0,0,0
2898,10002899,110011,25,1,Graduate,1,1120000,1400000,1,1,1,1
2899,10002900,110001,40,1,Under Graduate,18,912000,0,0,0,0,0
2900,10002901,110014,50,2,Post Graduate,28,440000,1208000,0,0,0,0
2901,10002902,110011,52,1,Graduate,30,168000,608000,0,0,1,0
2902,10002903,110014,54,4,Graduate,30,400000,0,0,1,1,0
2903,10002904,110003,56,3,Under Graduate,34,328000,0,0,0,1,0
2904,10002905,110004,54,3,Under Graduate,32,1520000,0,1,0,1,1
2905,10002906,110003,62,2,Post Graduate,40,64000,0,0,0,1,0
2906,10002907,110004,33,2,Graduate,8,440000,0,0,0,1,0
2907,10002908,110003,43,2,Under Graduate,20,320000,0,0,0,0,0
2908,10002909,110003,55,3,Graduate,32,176000,0,0,0,1,0
2909,10002910,110011,33,2,Graduate,8,352000,0,0,1,0,0
2910,10002911,110003,44,3,Post Graduate,22,816000,0,0,0,1,1
2911,10002912,110004,28,4,Post Graduate,4,432000,1880000,0,0,1,0
2912,10002913,110003,42,4,Graduate,20,1040000,0,0,0,0,1
2913,10002914,110014,37,3,Graduate,12,600000,0,0,0,1,0
2914,10002915,110001,40,2,Under Graduate,18,336000,0,0,0,1,0
2915,10002916,110003,32,1,Under Graduate,9,1064000,0,0,0,1,0
2916,10002917,110003,44,1,Graduate,20,320000,0,0,0,1,0
2917,10002918,110003,53,3,Under Graduate,31,272000,808000,0,0,1,0
2918,10002919,110001,26,1,Under Graduate,3,1136000,0,0,0,1,0
2919,10002920,110003,33,3,Under Graduate,10,512000,0,1,0,1,0
2920,10002921,110011,58,2,Post Graduate,35,352000,1360000,0,0,1,0
2921,10002922,110003,48,1,Under Graduate,24,760000,2096000,0,0,1,0
2922,10002923,110001,50,1,Post Graduate,26,392000,0,0,0,1,0
2923,10002924,110011,49,2,Under Graduate,27,96000,0,0,0,0,0
2924,10002925,110001,49,1,Post Graduate,26,784000,0,0,0,1,0
2925,10002926,110003,57,4,Under Graduate,35,336000,0,0,0,1,0
2926,10002927,110001,51,2,Post Graduate,28,352000,0,0,0,1,0
2927,10002928,110004,41,1,Under Graduate,17,992000,0,0,0,0,0
2928,10002929,110011,29,2,Under Graduate,6,1400000,0,0,0,1,0
2929,10002930,110004,30,4,Under Graduate,6,176000,0,0,0,0,0
2930,10002931,110011,39,4,Under Graduate,17,624000,792000,0,0,1,0
2931,10002932,110011,29,2,Graduate,4,432000,872000,0,0,0,0
2932,10002933,110001,39,1,Under Graduate,16,1232000,0,0,0,0,0
2933,10002934,110003,45,3,Graduate,22,336000,0,0,0,1,0
2934,10002935,110001,35,2,Under Graduate,13,1560000,5080000,0,0,1,0
2935,10002936,110003,51,1,Post Graduate,23,640000,0,0,0,1,0
2936,10002937,110001,47,3,Graduate,22,648000,0,0,0,1,0
2937,10002938,110003,60,2,Under Graduate,36,712000,0,0,0,1,0
2938,10002939,110014,31,3,Graduate,9,488000,0,0,0,1,0
2939,10002940,110011,52,4,Post Graduate,24,200000,0,0,0,0,0
2940,10002941,110001,25,3,Graduate,3,344000,1304000,0,0,1,0
2941,10002942,110001,58,1,Under Graduate,35,976000,2816000,0,0,0,0
2942,10002943,110003,27,1,Under Graduate,5,1280000,3080000,0,0,1,0
2943,10002944,110001,54,4,Graduate,32,664000,0,0,0,0,0
2944,10002945,110001,53,2,Post Graduate,30,632000,0,0,0,0,0
2945,10002946,110004,43,3,Graduate,19,240000,0,0,0,1,0
2946,10002947,110011,31,1,Under Graduate,9,1160000,3496000,0,0,1,0
2947,10002948,110001,43,2,Under Graduate,21,1208000,2624000,0,0,0,0
2948,10002949,110003,42,2,Post Graduate,18,112000,784000,0,0,0,0
2949,10002950,110014,35,3,Graduate,11,152000,0,0,0,1,0
2950,10002951,110001,40,1,Post Graduate,16,440000,1080000,0,0,1,0
2951,10002952,110003,24,2,Post Graduate,2,1056000,0,0,0,0,1
2952,10002953,110001,31,1,Under Graduate,8,1456000,0,0,0,0,0
2953,10002954,110003,59,3,Under Graduate,36,624000,0,0,0,1,0
2954,10002955,110014,29,1,Graduate,7,336000,0,0,0,1,0
2955,10002956,110011,52,2,Post Graduate,29,352000,1496000,0,0,1,0
2956,10002957,110003,60,4,Post Graduate,38,1560000,4176000,1,0,1,1
2957,10002958,110001,59,3,Graduate,36,424000,0,0,0,1,0
2958,10002959,110004,64,3,Under Graduate,41,520000,0,0,0,0,0
2959,10002960,110003,36,4,Under Graduate,12,344000,0,0,0,0,0
2960,10002961,110014,53,4,Post Graduate,29,304000,0,0,0,0,0
2961,10002962,110004,58,1,Post Graduate,36,400000,0,0,0,1,0
2962,10002963,110003,21,2,Graduate,-2,648000,0,0,0,0,0
2963,10002964,110001,27,1,Post Graduate,3,328000,0,0,0,1,0
2964,10002965,110003,33,3,Under Graduate,10,584000,0,0,0,1,0
2965,10002966,110004,51,2,Post Graduate,27,248000,832000,0,0,0,0
2966,10002967,110014,30,3,Graduate,7,672000,0,0,0,1,0
2967,10002968,110001,36,2,Under Graduate,14,760000,0,0,0,1,0
2968,10002969,110004,42,4,Under Graduate,18,1296000,2408000,0,0,0,1
2969,10002970,110011,41,2,Post Graduate,18,480000,920000,0,0,0,0
2970,10002971,110011,52,2,Post Graduate,30,968000,0,0,1,0,1
2971,10002972,110001,50,3,Graduate,25,344000,1320000,1,0,1,0
2972,10002973,110003,29,1,Graduate,7,304000,1456000,1,0,1,0
2973,10002974,110004,45,1,Under Graduate,22,656000,2208000,0,0,1,0
2974,10002975,110001,40,4,Under Graduate,18,416000,0,0,0,1,0
2975,10002976,110003,55,3,Under Graduate,33,344000,1344000,0,0,0,0
2976,10002977,110003,31,1,Graduate,8,656000,0,1,1,1,0
2977,10002978,110001,33,1,Under Graduate,10,1288000,0,0,1,1,0
2978,10002979,110011,54,2,Graduate,30,192000,0,0,0,1,0
2979,10002980,110011,55,1,Under Graduate,32,816000,0,0,0,1,0
2980,10002981,110014,23,3,Graduate,-1,424000,0,0,0,0,0
2981,10002982,110001,51,1,Under Graduate,28,680000,0,0,0,0,0
2982,10002983,110004,57,3,Under Graduate,33,888000,0,0,0,1,0
2983,10002984,110011,54,2,Under Graduate,32,720000,0,0,0,1,0
2984,10002985,110014,52,2,Under Graduate,28,752000,1504000,0,0,0,0
2985,10002986,110011,46,4,Post Graduate,23,504000,0,0,0,0,0
2986,10002987,110003,53,2,Graduate,30,1224000,0,1,1,1,1
2987,10002988,110001,31,2,Post Graduate,7,312000,0,0,0,0,0
2988,10002989,110004,44,2,Under Graduate,21,1640000,1448000,0,1,1,0
2989,10002990,110014,40,1,Under Graduate,18,1136000,3968000,0,0,1,0
2990,10002991,110001,47,2,Under Graduate,25,1304000,0,0,1,0,0
2991,10002992,110004,40,3,Under Graduate,17,904000,0,0,1,1,0
2992,10002993,110011,44,1,Under Graduate,21,512000,0,0,0,1,0
2993,10002994,110004,63,3,Post Graduate,40,160000,0,0,0,0,0
2994,10002995,110001,48,1,Under Graduate,24,1432000,0,0,0,1,0
2995,10002996,110003,52,2,Post Graduate,24,728000,720000,0,0,1,0
2996,10002997,110011,40,1,Under Graduate,18,824000,0,1,1,1,1
2997,10002998,110001,55,4,Graduate,33,640000,0,0,0,0,0
2998,10002999,110014,59,2,Under Graduate,35,304000,0,0,0,0,0
2999,10003000,110011,58,1,Under Graduate,34,352000,0,0,0,0,0
3000,10003001,110014,38,1,Graduate,14,1312000,0,0,0,0,1
3001,10003002,110003,31,3,Under Graduate,7,648000,0,0,0,1,0
3002,10003003,110011,35,2,Graduate,13,760000,664000,0,0,0,0
3003,10003004,110014,50,3,Graduate,28,352000,0,0,0,0,0
3004,10003005,110011,31,3,Under Graduate,7,704000,0,0,0,1,0
3005,10003006,110004,60,3,Graduate,36,1184000,0,0,0,1,1
3006,10003007,110001,60,3,Graduate,37,1352000,1472000,1,0,1,1
3007,10003008,110011,61,1,Graduate,37,88000,816000,0,0,0,0
3008,10003009,110011,53,1,Post Graduate,25,736000,1264000,0,0,0,0
3009,10003010,110003,31,3,Graduate,9,592000,0,0,0,1,0
3010,10003011,110001,23,3,Under Graduate,1,576000,0,0,0,1,0
3011,10003012,110014,53,3,Under Graduate,31,504000,0,0,0,1,0
3012,10003013,110014,27,2,Under Graduate,3,1376000,3320000,0,0,1,0
3013,10003014,110004,43,2,Under Graduate,21,1464000,0,0,0,1,0
3014,10003015,110011,58,1,Post Graduate,34,320000,1328000,0,0,1,0
3015,10003016,110011,42,4,Under Graduate,18,544000,0,0,1,0,0
3016,10003017,110011,46,4,Post Graduate,23,624000,0,0,0,1,0
3017,10003018,110011,55,2,Under Graduate,32,544000,1472000,0,0,0,0
3018,10003019,110014,56,1,Under Graduate,32,392000,792000,0,0,1,0
3019,10003020,110004,56,2,Post Graduate,33,312000,0,0,0,1,0
3020,10003021,110004,42,1,Under Graduate,20,1208000,3136000,0,0,1,0
3021,10003022,110003,52,2,Under Graduate,28,1272000,3688000,0,0,1,0
3022,10003023,110003,57,4,Graduate,33,712000,0,0,0,1,0
3023,10003024,110014,61,4,Post Graduate,37,840000,1952000,0,0,0,0
3024,10003025,110001,59,2,Under Graduate,35,624000,0,0,0,1,0
3025,10003026,110003,56,2,Under Graduate,32,1024000,2752000,0,0,0,0
3026,10003027,110001,42,4,Under Graduate,20,648000,1824000,0,0,0,0
3027,10003028,110014,51,4,Post Graduate,29,400000,1216000,0,0,1,0
3028,10003029,110014,61,3,Post Graduate,39,304000,1424000,0,0,1,0
3029,10003030,110011,39,2,Under Graduate,17,952000,2104000,0,1,1,0
3030,10003031,110004,48,3,Graduate,26,880000,0,0,0,1,0
3031,10003032,110001,49,1,Post Graduate,25,232000,816000,0,0,0,0
3032,10003033,110014,45,1,Post Graduate,22,152000,0,0,0,1,0
3033,10003034,110003,41,2,Post Graduate,19,1040000,1768000,0,0,0,1
3034,10003035,110011,44,1,Under Graduate,21,304000,1040000,0,0,1,0
3035,10003036,110004,48,1,Post Graduate,24,248000,0,0,0,0,0
3036,10003037,110004,31,4,Graduate,9,112000,840000,0,0,1,0
3037,10003038,110003,25,3,Graduate,2,1264000,0,1,0,1,1
3038,10003039,110014,32,4,Under Graduate,8,312000,920000,0,0,1,0
3039,10003040,110004,32,2,Post Graduate,9,1128000,0,0,0,0,1
3040,10003041,110011,26,3,Under Graduate,2,264000,1336000,0,0,1,0
3041,10003042,110003,27,2,Under Graduate,5,736000,0,0,0,1,0
3042,10003043,110004,50,3,Graduate,26,624000,0,0,0,0,0
3043,10003044,110014,45,3,Graduate,22,336000,0,0,0,1,0
3044,10003045,110004,39,2,Graduate,16,120000,664000,0,0,0,0
